"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_button_mouse","correct_instructions","correct_mouse","correct_response","count_block_loop","count_block_sequence","count_end_of_experiment","count_experiment","count_experimental_loop","count_fixation","count_instructions","count_logger","count_mouse","count_reset_feedback","count_stimuli","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","initiation_time","initiation_time_mouse","keyboard_backend","left_shape","live_row","live_row_block_loop","live_row_experimental_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_end_of_experiment","response_instructions","response_mouse","response_time","response_time_end_of_experiment","response_time_instructions","response_time_mouse","right_shape","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_block_loop","time_block_sequence","time_end_of_experiment","time_experiment","time_experimental_loop","time_fixation","time_instructions","time_logger","time_mouse","time_reset_feedback","time_stimuli","time_trial_sequence","timestamps_mouse","title","total_correct","total_response_time","total_responses","trial_type","uniform_coordinates","width","xpos_mouse","ypos_mouse"
"undefined","undefined","undefined","undefined","black","yes","xpyriment","legacy","legacy","0","uniform","1","left_button","undefined","1","left_button","0","0","0","0","0","0","0","0","0","0","0","0","Fri Oct 14 13:02:31 2022","A template containing a practice and an experimental phase","yes","circle_square.osexp","/Users/dotlev/Documents/GitHub/PercAct2022/mousetracking/example_experiments","no","mono","no","18","no","white","no","yes","768","500","500","legacy","circle","0","0","0","/Users/dotlev/Documents/GitHub/PercAct2022/mousetracking/example_experiments/subject-2.csv","xpyriment","Lentiform Loewenfeld","3.3.12","no","0","left_button","NA","space","left_button","1015","NA","27657","1015","elipse_high","2","legacy","1024","2","48000","-16","experiment","2","even","32065","32065","NA","4380","32062","32088","4394","33325","32303","NA","32303","32082","[32308.0, 32318.0, 32328.0, 32338.0, 32348.0, 32358.0, 32368.0, 32378.0, 32388.0, 32398.0, 32408.0, 32418.0, 32428.0, 32438.0, 32448.0, 32458.0, 32468.0, 32478.0, 32488.0, 32498.0, 32508.0, 32518.0, 32528.0, 32538.0, 32548.0, 32558.0, 32568.0, 32578.0, 32588.0, 32598.0, 32608.0, 32618.0, 32628.0, 32638.0, 32648.0, 32658.0, 32668.0, 32678.0, 32688.0, 32698.0, 32708.0, 32718.0, 32728.0, 32738.0, 32748.0, 32758.0, 32768.0, 32778.0, 32788.0, 32798.0, 32808.0, 32818.0, 32828.0, 32838.0, 32848.0, 32858.0, 32868.0, 32878.0, 32888.0, 32898.0, 32908.0, 32918.0, 32928.0, 32938.0, 32948.0, 32958.0, 32968.0, 32978.0, 32988.0, 32998.0, 33008.0, 33018.0, 33028.0, 33038.0, 33048.0, 33058.0, 33068.0, 33078.0, 33088.0, 33098.0, 33108.0, 33118.0, 33128.0, 33138.0, 33148.0, 33158.0, 33168.0, 33178.0, 33188.0, 33198.0, 33208.0, 33218.0, 33228.0, 33238.0, 33248.0, 33258.0, 33268.0, 33278.0, 33288.0, 33298.0, 33308.0, 33318.0, 33323]","Extended template","0","0","0","elipse_high","yes","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -21.0, -34.0, -56.0, -101.0, -163.0, -205.0, -248.0, -288.0, -362.0, -395.0, -426.0, -436.0, -467.0, -482.0, -494.0, -503.0, -513.0, -517.0, -521.0, -523.0, -526.0, -527.0, -527.0, -527.0, -527.0, -527.0, -527.0, -523.0, -511.0, -491.0, -474.0, -450.0, -406.0, -382.0, -360.0, -354.0, -341.0, -335.0, -332.0, -330.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0, -329.0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -20.0, -32.0, -51.0, -89.0, -134.0, -164.0, -196.0, -225.0, -283.0, -310.0, -337.0, -347.0, -373.0, -386.0, -396.0, -403.0, -410.0, -413.0, -416.0, -417.0, -418.0, -418.0, -418.0, -418.0, -418.0, -418.0, -418.0, -416.0, -407.0, -395.0, -384.0, -369.0, -340.0, -324.0, -308.0, -303.0, -292.0, -287.0, -284.0, -282.0, -281.0, -280.0, -280.0, -280.0, -280.0, -280.0, -280.0, -280.0, -280.0, -280.0, -280.0]"
"undefined","undefined","undefined","undefined","black","yes","xpyriment","legacy","legacy","0","uniform","1","left_button","undefined","1","left_button","0","0","0","0","0","1","0","1","1","0","1","1","Fri Oct 14 13:02:31 2022","A template containing a practice and an experimental phase","yes","circle_square.osexp","/Users/dotlev/Documents/GitHub/PercAct2022/mousetracking/example_experiments","no","mono","no","18","no","white","no","yes","768","170","170","legacy","circle","1","1","0","/Users/dotlev/Documents/GitHub/PercAct2022/mousetracking/example_experiments/subject-2.csv","xpyriment","Lentiform Loewenfeld","3.3.12","no","0","left_button","NA","space","left_button","1088","NA","27657","1088","elipse","2","legacy","1024","2","48000","-16","experiment","2","even","32065","32065","NA","4380","32062","33382","4394","34690","33601","NA","33601","33376","[33602.0, 33612.0, 33622.0, 33632.0, 33642.0, 33652.0, 33662.0, 33672.0, 33682.0, 33692.0, 33702.0, 33712.0, 33722.0, 33732.0, 33742.0, 33752.0, 33762.0, 33772.0, 33782.0, 33792.0, 33802.0, 33812.0, 33822.0, 33832.0, 33842.0, 33852.0, 33862.0, 33872.0, 33882.0, 33892.0, 33902.0, 33912.0, 33922.0, 33932.0, 33942.0, 33952.0, 33962.0, 33972.0, 33982.0, 33992.0, 34002.0, 34012.0, 34022.0, 34032.0, 34042.0, 34052.0, 34062.0, 34072.0, 34082.0, 34092.0, 34102.0, 34112.0, 34122.0, 34132.0, 34142.0, 34152.0, 34162.0, 34172.0, 34182.0, 34192.0, 34202.0, 34212.0, 34222.0, 34232.0, 34242.0, 34252.0, 34262.0, 34272.0, 34282.0, 34292.0, 34302.0, 34312.0, 34322.0, 34332.0, 34342.0, 34352.0, 34362.0, 34372.0, 34382.0, 34392.0, 34402.0, 34412.0, 34422.0, 34432.0, 34442.0, 34452.0, 34462.0, 34472.0, 34482.0, 34492.0, 34502.0, 34512.0, 34522.0, 34532.0, 34542.0, 34552.0, 34562.0, 34572.0, 34582.0, 34592.0, 34602.0, 34612.0, 34622.0, 34632.0, 34642.0, 34652.0, 34662.0, 34672.0, 34682.0, 34690]","Extended template","0","0","0","elipse","yes","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 7.0, 11.0, 23.0, 34.0, 40.0, 51.0, 72.0, 75.0, 81.0, 85.0, 90.0, 92.0, 92.0, 93.0, 96.0, 117.0, 138.0, 169.0, 210.0, 302.0, 321.0, 357.0, 376.0, 391.0, 400.0, 405.0, 407.0, 409.0, 409.0, 399.0, 385.0, 337.0, 303.0, 265.0, 222.0, 129.0, 86.0, 71.0, 38.0, -12.0, -29.0, -44.0, -56.0, -70.0, -87.0, -95.0, -106.0, -120.0, -129.0, -136.0, -144.0, -157.0, -160.0, -164.0, -168.0, -175.0, -179.0, -183.0, -187.0, -197.0, -203.0, -209.0, -222.0, -243.0, -256.0, -270.0, -275.0, -295.0, -302.0, -308.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0, -311.0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 6.0, 9.0, 11.0, 15.0, 21.0, 22.0, 25.0, 26.0, 28.0, 28.0, 28.0, 29.0, 29.0, 29.0, 29.0, 29.0, 27.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 25.0, 24.0, 20.0, 16.0, 11.0, 2.0, -25.0, -45.0, -54.0, -75.0, -118.0, -137.0, -156.0, -171.0, -187.0, -204.0, -211.0, -218.0, -224.0, -229.0, -233.0, -237.0, -242.0, -243.0, -245.0, -246.0, -248.0, -250.0, -250.0, -250.0, -250.0, -250.0, -248.0, -244.0, -234.0, -228.0, -220.0, -218.0, -210.0, -209.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0, -208.0]"
"undefined","undefined","undefined","undefined","black","yes","xpyriment","legacy","legacy","0","uniform","1","left_button","undefined","1","left_button","0","0","0","0","0","2","0","2","2","0","2","2","Fri Oct 14 13:02:31 2022","A template containing a practice and an experimental phase","yes","circle_square.osexp","/Users/dotlev/Documents/GitHub/PercAct2022/mousetracking/example_experiments","no","mono","no","18","no","white","no","yes","768","220","220","legacy","circle","2","2","0","/Users/dotlev/Documents/GitHub/PercAct2022/mousetracking/example_experiments/subject-2.csv","xpyriment","Lentiform Loewenfeld","3.3.12","no","0","left_button","NA","space","left_button","1002","NA","27657","1002","elipse","2","legacy","1024","2","48000","-16","experiment","2","even","32065","32065","NA","4380","32062","34721","4394","35941","34937","NA","34937","34715","[34938.0, 34948.0, 34958.0, 34968.0, 34978.0, 34988.0, 34998.0, 35008.0, 35018.0, 35028.0, 35038.0, 35048.0, 35058.0, 35068.0, 35078.0, 35088.0, 35098.0, 35108.0, 35118.0, 35128.0, 35138.0, 35148.0, 35158.0, 35168.0, 35178.0, 35188.0, 35198.0, 35208.0, 35218.0, 35228.0, 35238.0, 35248.0, 35258.0, 35268.0, 35278.0, 35288.0, 35298.0, 35308.0, 35318.0, 35328.0, 35338.0, 35348.0, 35358.0, 35368.0, 35378.0, 35388.0, 35398.0, 35408.0, 35418.0, 35428.0, 35438.0, 35448.0, 35458.0, 35468.0, 35478.0, 35488.0, 35498.0, 35508.0, 35518.0, 35528.0, 35538.0, 35548.0, 35558.0, 35568.0, 35578.0, 35588.0, 35598.0, 35608.0, 35618.0, 35628.0, 35638.0, 35648.0, 35658.0, 35668.0, 35678.0, 35688.0, 35698.0, 35708.0, 35718.0, 35728.0, 35738.0, 35748.0, 35758.0, 35768.0, 35778.0, 35788.0, 35798.0, 35808.0, 35818.0, 35828.0, 35838.0, 35848.0, 35858.0, 35868.0, 35878.0, 35888.0, 35898.0, 35908.0, 35918.0, 35928.0, 35938.0, 35940]","Extended template","0","0","0","elipse","yes","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 8.0, 16.0, 25.0, 40.0, 45.0, 48.0, 49.0, 54.0, 56.0, 57.0, 58.0, 60.0, 64.0, 70.0, 80.0, 121.0, 144.0, 170.0, 199.0, 246.0, 275.0, 302.0, 311.0, 328.0, 334.0, 340.0, 341.0, 311.0, 269.0, 211.0, 141.0, 44.0, -12.0, -60.0, -103.0, -146.0, -169.0, -192.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -214.0, -220.0, -231.0, -242.0, -256.0, -280.0, -290.0, -307.0, -312.0, -331.0, -335.0, -338.0, -339.0, -339.0, -339.0, -339.0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 5.0, 6.0, 7.0, 7.0, 8.0, 9.0, 9.0, 9.0, 9.0, 9.0, 7.0, 4.0, -4.0, -9.0, -12.0, -17.0, -23.0, -26.0, -28.0, -29.0, -31.0, -32.0, -34.0, -35.0, -49.0, -62.0, -75.0, -92.0, -113.0, -128.0, -145.0, -163.0, -187.0, -201.0, -216.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -231.0, -230.0, -229.0, -229.0, -229.0, -229.0, -229.0, -229.0, -229.0, -229.0, -229.0, -229.0, -229.0, -229.0]"
"undefined","undefined","undefined","undefined","black","yes","xpyriment","legacy","legacy","0","uniform","1","left_button","undefined","1","left_button","0","0","0","0","0","3","0","3","3","0","3","3","Fri Oct 14 13:02:31 2022","A template containing a practice and an experimental phase","yes","circle_square.osexp","/Users/dotlev/Documents/GitHub/PercAct2022/mousetracking/example_experiments","no","mono","no","18","no","white","no","yes","768","220","220","legacy","circle","3","3","0","/Users/dotlev/Documents/GitHub/PercAct2022/mousetracking/example_experiments/subject-2.csv","xpyriment","Lentiform Loewenfeld","3.3.12","no","0","left_button","NA","space","left_button","998","NA","27657","998","rectangle","2","legacy","1024","2","48000","-16","experiment","2","even","32065","32065","NA","4380","32062","35971","4394","37191","36188","NA","36188","35965","[36192.0, 36202.0, 36212.0, 36222.0, 36232.0, 36242.0, 36252.0, 36262.0, 36272.0, 36282.0, 36292.0, 36302.0, 36312.0, 36322.0, 36332.0, 36342.0, 36352.0, 36362.0, 36372.0, 36382.0, 36392.0, 36402.0, 36412.0, 36422.0, 36432.0, 36442.0, 36452.0, 36462.0, 36472.0, 36482.0, 36492.0, 36502.0, 36512.0, 36522.0, 36532.0, 36542.0, 36552.0, 36562.0, 36572.0, 36582.0, 36592.0, 36602.0, 36612.0, 36622.0, 36632.0, 36642.0, 36652.0, 36662.0, 36672.0, 36682.0, 36692.0, 36702.0, 36712.0, 36722.0, 36732.0, 36742.0, 36752.0, 36762.0, 36772.0, 36782.0, 36792.0, 36802.0, 36812.0, 36822.0, 36832.0, 36842.0, 36852.0, 36862.0, 36872.0, 36882.0, 36892.0, 36902.0, 36912.0, 36922.0, 36932.0, 36942.0, 36952.0, 36962.0, 36972.0, 36982.0, 36992.0, 37002.0, 37012.0, 37022.0, 37032.0, 37042.0, 37052.0, 37062.0, 37072.0, 37082.0, 37092.0, 37102.0, 37112.0, 37122.0, 37132.0, 37142.0, 37152.0, 37162.0, 37172.0, 37182.0, 37190]","Extended template","0","0","0","rectangle","yes","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 9.0, 12.0, 18.0, 22.0, 37.0, 45.0, 48.0, 53.0, 56.0, 59.0, 59.0, 60.0, 60.0, 60.0, 59.0, 57.0, 53.0, 45.0, 40.0, 34.0, 28.0, 8.0, 0.0, -9.0, -19.0, -43.0, -56.0, -70.0, -87.0, -135.0, -144.0, -162.0, -179.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -185.0, -191.0, -198.0, -204.0, -212.0, -226.0, -231.0, -242.0, -251.0, -266.0, -272.0, -279.0, -284.0, -295.0, -300.0, -304.0, -308.0, -317.0, -323.0, -327.0, -328.0, -332.0, -332.0, -332.0, -332.0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 4.0, 6.0, 13.0, 17.0, 20.0, 23.0, 26.0, 28.0, 29.0, 29.0, 29.0, 29.0, 29.0, 28.0, 25.0, 20.0, 16.0, 13.0, 9.0, -4.0, -9.0, -15.0, -20.0, -31.0, -36.0, -43.0, -50.0, -75.0, -80.0, -90.0, -97.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -101.0, -105.0, -111.0, -115.0, -121.0, -135.0, -140.0, -150.0, -159.0, -175.0, -181.0, -188.0, -193.0, -204.0, -208.0, -213.0, -217.0, -225.0, -229.0, -233.0, -234.0, -237.0, -237.0, -237.0, -237.0]"
"undefined","undefined","undefined","undefined","black","yes","xpyriment","legacy","legacy","0","uniform","1","right_button","undefined","1","right_button","0","0","0","0","0","4","0","4","4","0","4","4","Fri Oct 14 13:02:31 2022","A template containing a practice and an experimental phase","yes","circle_square.osexp","/Users/dotlev/Documents/GitHub/PercAct2022/mousetracking/example_experiments","no","mono","no","18","no","white","no","yes","768","120","120","legacy","elipse","4","4","0","/Users/dotlev/Documents/GitHub/PercAct2022/mousetracking/example_experiments/subject-2.csv","xpyriment","Lentiform Loewenfeld","3.3.12","no","0","right_button","NA","space","right_button","937","NA","27657","937","circle","2","legacy","1024","2","48000","-16","experiment","2","even","32065","32065","NA","4380","32062","37220","4394","38377","37435","NA","37435","37214","[37440.0, 37450.0, 37460.0, 37470.0, 37480.0, 37490.0, 37500.0, 37510.0, 37520.0, 37530.0, 37540.0, 37550.0, 37560.0, 37570.0, 37580.0, 37590.0, 37600.0, 37610.0, 37620.0, 37630.0, 37640.0, 37650.0, 37660.0, 37670.0, 37680.0, 37690.0, 37700.0, 37710.0, 37720.0, 37730.0, 37740.0, 37750.0, 37760.0, 37770.0, 37780.0, 37790.0, 37800.0, 37810.0, 37820.0, 37830.0, 37840.0, 37850.0, 37860.0, 37870.0, 37880.0, 37890.0, 37900.0, 37910.0, 37920.0, 37930.0, 37940.0, 37950.0, 37960.0, 37970.0, 37980.0, 37990.0, 38000.0, 38010.0, 38020.0, 38030.0, 38040.0, 38050.0, 38060.0, 38070.0, 38080.0, 38090.0, 38100.0, 38110.0, 38120.0, 38130.0, 38140.0, 38150.0, 38160.0, 38170.0, 38180.0, 38190.0, 38200.0, 38210.0, 38220.0, 38230.0, 38240.0, 38250.0, 38260.0, 38270.0, 38280.0, 38290.0, 38300.0, 38310.0, 38320.0, 38330.0, 38340.0, 38350.0, 38360.0, 38370.0, 38377]","Extended template","0","0","0","elipse","yes","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 6.0, 9.0, 12.0, 19.0, 25.0, 38.0, 52.0, 103.0, 116.0, 139.0, 158.0, 170.0, 181.0, 189.0, 193.0, 196.0, 199.0, 200.0, 200.0, 201.0, 210.0, 219.0, 231.0, 241.0, 246.0, 255.0, 263.0, 263.0, 263.0, 261.0, 255.0, 247.0, 215.0, 192.0, 167.0, 132.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 37.0, 65.0, 134.0, 205.0, 276.0, 305.0, 337.0, 345.0, 364.0, 375.0, 385.0, 387.0, 387.0, 388.0, 388.0, 388.0, 388.0, 388.0, 388.0, 388.0, 388.0, 388.0, 388.0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 5.0, 8.0, 10.0, 14.0, 17.0, 31.0, 34.0, 41.0, 47.0, 51.0, 55.0, 58.0, 59.0, 60.0, 62.0, 62.0, 62.0, 62.0, 59.0, 55.0, 50.0, 45.0, 41.0, 33.0, 23.0, 15.0, -8.0, -23.0, -40.0, -58.0, -102.0, -118.0, -134.0, -150.0, -169.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -175.0, -179.0, -188.0, -198.0, -224.0, -248.0, -272.0, -279.0, -289.0, -291.0, -296.0, -298.0, -301.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0, -302.0]"
"undefined","undefined","undefined","undefined","black","yes","xpyriment","legacy","legacy","0","uniform","1","right_button","undefined","1","right_button","0","0","0","0","0","5","0","5","5","0","5","5","Fri Oct 14 13:02:31 2022","A template containing a practice and an experimental phase","yes","circle_square.osexp","/Users/dotlev/Documents/GitHub/PercAct2022/mousetracking/example_experiments","no","mono","no","18","no","white","no","yes","768","100","100","legacy","elipse_high","5","5","0","/Users/dotlev/Documents/GitHub/PercAct2022/mousetracking/example_experiments/subject-2.csv","xpyriment","Lentiform Loewenfeld","3.3.12","no","0","right_button","NA","space","right_button","901","NA","27657","901","circle","2","legacy","1024","2","48000","-16","experiment","2","even","32065","32065","NA","4380","32062","38407","4394","39524","38620","NA","38620","38401","[38623.0, 38633.0, 38643.0, 38653.0, 38663.0, 38673.0, 38683.0, 38693.0, 38703.0, 38713.0, 38723.0, 38733.0, 38743.0, 38753.0, 38763.0, 38773.0, 38783.0, 38793.0, 38803.0, 38813.0, 38823.0, 38833.0, 38843.0, 38853.0, 38863.0, 38873.0, 38883.0, 38893.0, 38903.0, 38913.0, 38923.0, 38933.0, 38943.0, 38953.0, 38963.0, 38973.0, 38983.0, 38993.0, 39003.0, 39013.0, 39023.0, 39033.0, 39043.0, 39053.0, 39063.0, 39073.0, 39083.0, 39093.0, 39103.0, 39113.0, 39123.0, 39133.0, 39143.0, 39153.0, 39163.0, 39173.0, 39183.0, 39193.0, 39203.0, 39213.0, 39223.0, 39233.0, 39243.0, 39253.0, 39263.0, 39273.0, 39283.0, 39293.0, 39303.0, 39313.0, 39323.0, 39333.0, 39343.0, 39353.0, 39363.0, 39373.0, 39383.0, 39393.0, 39403.0, 39413.0, 39423.0, 39433.0, 39443.0, 39453.0, 39463.0, 39473.0, 39483.0, 39493.0, 39503.0, 39513.0, 39523.0, 39524]","Extended template","0","0","0","elipse_high","yes","1024","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.0, -18.0, -27.0, -38.0, -61.0, -87.0, -116.0, -151.0, -222.0, -262.0, -301.0, -337.0, -409.0, -445.0, -478.0, -492.0, -529.0, -546.0, -560.0, -564.0, -572.0, -572.0, -572.0, -572.0, -572.0, -572.0, -572.0, -572.0, -572.0, -572.0, -572.0, -572.0, -572.0, -571.0, -554.0, -528.0, -450.0, -354.0, -248.0, -196.0, 3.0, 36.0, 62.0, 80.0, 124.0, 143.0, 152.0, 158.0, 162.0, 162.0, 162.0, 162.0, 162.0, 162.0, 162.0, 163.0, 165.0, 167.0, 171.0, 173.0, 179.0, 187.0, 193.0, 202.0, 234.0, 251.0, 272.0, 279.0, 308.0, 317.0, 325.0, 327.0, 336.0, 338.0, 340.0, 342.0, 344.0, 345.0, 345.0, 345.0, 345.0]","[0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 8.0, 13.0, 19.0, 29.0, 39.0, 51.0, 64.0, 88.0, 99.0, 111.0, 120.0, 132.0, 136.0, 140.0, 141.0, 142.0, 142.0, 142.0, 142.0, 142.0, 142.0, 142.0, 142.0, 142.0, 142.0, 142.0, 142.0, 142.0, 142.0, 142.0, 142.0, 142.0, 142.0, 132.0, 117.0, 78.0, 35.0, -13.0, -34.0, -115.0, -130.0, -140.0, -148.0, -168.0, -178.0, -182.0, -185.0, -188.0, -188.0, -189.0, -189.0, -189.0, -190.0, -191.0, -193.0, -202.0, -208.0, -215.0, -220.0, -231.0, -241.0, -245.0, -251.0, -263.0, -267.0, -269.0, -269.0, -269.0, -269.0, -265.0, -264.0, -259.0, -256.0, -255.0, -254.0, -252.0, -252.0, -252.0, -252.0, -252.0]"
